#Bulk Export - Points every 1 day(s),,
,,08364000
,,"Rio Grande At El Paso, Texas"
,,Discharge.Best Available
Start of Interval (UTC-07:00),End of Interval (UTC-07:00),Average (ft^3/s)
2012-08-22 00:00:00,2012-08-23 00:00:00,633.84
2012-08-23 00:00:00,2012-08-24 00:00:00,654.61
2012-08-24 00:00:00,2012-08-25 00:00:00,626.95
2012-08-25 00:00:00,2012-08-26 00:00:00,665.12
2012-08-26 00:00:00,2012-08-27 00:00:00,486.76
2012-08-27 00:00:00,2012-08-28 00:00:00,482.26
2012-08-28 00:00:00,2012-08-29 00:00:00,469.00
2012-08-29 00:00:00,2012-08-30 00:00:00,446.25
2012-08-30 00:00:00,2012-08-31 00:00:00,411.68
2012-08-31 00:00:00,2012-09-01 00:00:00,364.00
2012-09-01 00:00:00,2012-09-02 00:00:00,345.39
2012-09-02 00:00:00,2012-09-03 00:00:00,361.20
2012-09-03 00:00:00,2012-09-04 00:00:00,361.07
2012-09-04 00:00:00,2012-09-05 00:00:00,376.70
2012-09-05 00:00:00,2012-09-06 00:00:00,391.79
2012-09-06 00:00:00,2012-09-07 00:00:00,375.60
2012-09-07 00:00:00,2012-09-08 00:00:00,362.01
2012-09-08 00:00:00,2012-09-09 00:00:00,386.86
2012-09-09 00:00:00,2012-09-10 00:00:00,499.89
2012-09-10 00:00:00,2012-09-11 00:00:00,430.58
2012-09-11 00:00:00,2012-09-12 00:00:00,383.36
2012-09-12 00:00:00,2012-09-13 00:00:00,363.15
2012-09-13 00:00:00,2012-09-14 00:00:00,347.37
2012-09-14 00:00:00,2012-09-15 00:00:00,334.67
2012-09-15 00:00:00,2012-09-16 00:00:00,328.37
2012-09-16 00:00:00,2012-09-17 00:00:00,180.28
2012-09-17 00:00:00,2012-09-18 00:00:00,92.80
2012-09-18 00:00:00,2012-09-19 00:00:00,57.47
2012-09-19 00:00:00,2012-09-20 00:00:00,34.22
2012-09-20 00:00:00,2012-09-21 00:00:00,21.21
2012-09-21 00:00:00,2012-09-22 00:00:00,15.73
2012-09-22 00:00:00,2012-09-23 00:00:00,15.29
2012-09-23 00:00:00,2012-09-24 00:00:00,13.75
2012-09-24 00:00:00,2012-09-25 00:00:00,12.21
2012-09-25 00:00:00,2012-09-26 00:00:00,11.61
2012-09-26 00:00:00,2012-09-27 00:00:00,10.78
2012-09-27 00:00:00,2012-09-28 00:00:00,10.08
2012-09-28 00:00:00,2012-09-29 00:00:00,10.54
2012-09-29 00:00:00,2012-09-30 00:00:00,10.15
2012-09-30 00:00:00,2012-10-01 00:00:00,9.31
2012-10-01 00:00:00,2012-10-02 00:00:00,9.29
2012-10-02 00:00:00,2012-10-03 00:00:00,12.48
2012-10-03 00:00:00,2012-10-04 00:00:00,9.91
2012-10-04 00:00:00,2012-10-05 00:00:00,9.42
2012-10-05 00:00:00,2012-10-06 00:00:00,9.07
2012-10-06 00:00:00,2012-10-07 00:00:00,8.62
2012-10-07 00:00:00,2012-10-08 00:00:00,9.02
2012-10-08 00:00:00,2012-10-09 00:00:00,8.94
2012-10-09 00:00:00,2012-10-10 00:00:00,8.06
2012-10-10 00:00:00,2012-10-11 00:00:00,7.19
2012-10-11 00:00:00,2012-10-12 00:00:00,10.11
2012-10-12 00:00:00,2012-10-13 00:00:00,10.91
2012-10-13 00:00:00,2012-10-14 00:00:00,7.71
2012-10-14 00:00:00,2012-10-15 00:00:00,7.13
2012-10-15 00:00:00,2012-10-16 00:00:00,7.23
2012-10-16 00:00:00,2012-10-17 00:00:00,7.44
2012-10-17 00:00:00,2012-10-18 00:00:00,7.18
2012-10-18 00:00:00,2012-10-19 00:00:00,7.12
2012-10-19 00:00:00,2012-10-20 00:00:00,7.10
2012-10-20 00:00:00,2012-10-21 00:00:00,7.65
2012-10-21 00:00:00,2012-10-22 00:00:00,6.95
2012-10-22 00:00:00,2012-10-23 00:00:00,6.73
2012-10-23 00:00:00,2012-10-24 00:00:00,7.17
2012-10-24 00:00:00,2012-10-25 00:00:00,6.94
2012-10-25 00:00:00,2012-10-26 00:00:00,7.38
2012-10-26 00:00:00,2012-10-27 00:00:00,7.56
2012-10-27 00:00:00,2012-10-28 00:00:00,7.71
2012-10-28 00:00:00,2012-10-29 00:00:00,6.85
2012-10-29 00:00:00,2012-10-30 00:00:00,7.33
2012-10-30 00:00:00,2012-10-31 00:00:00,7.35
2012-10-31 00:00:00,2012-11-01 00:00:00,7.32
2012-11-01 00:00:00,2012-11-02 00:00:00,7.16
2012-11-02 00:00:00,2012-11-03 00:00:00,7.48
2012-11-03 00:00:00,2012-11-04 00:00:00,6.98
2012-11-04 00:00:00,2012-11-05 00:00:00,6.92
2012-11-05 00:00:00,2012-11-06 00:00:00,6.98
2012-11-06 00:00:00,2012-11-07 00:00:00,7.08
2012-11-07 00:00:00,2012-11-08 00:00:00,7.04
2012-11-08 00:00:00,2012-11-09 00:00:00,6.99
2012-11-09 00:00:00,2012-11-10 00:00:00,6.93
2012-11-10 00:00:00,2012-11-11 00:00:00,7.78
2012-11-11 00:00:00,2012-11-12 00:00:00,8.73
2012-11-12 00:00:00,2012-11-13 00:00:00,9.30
2012-11-13 00:00:00,2012-11-14 00:00:00,8.37
2012-11-14 00:00:00,2012-11-15 00:00:00,7.70
2012-11-15 00:00:00,2012-11-16 00:00:00,8.06
2012-11-16 00:00:00,2012-11-17 00:00:00,7.74
2012-11-17 00:00:00,2012-11-18 00:00:00,7.01
2012-11-18 00:00:00,2012-11-19 00:00:00,6.75
2012-11-19 00:00:00,2012-11-20 00:00:00,6.95
2012-11-20 00:00:00,2012-11-21 00:00:00,7.41
2012-11-21 00:00:00,2012-11-22 00:00:00,7.45
2012-11-22 00:00:00,2012-11-23 00:00:00,7.02
2012-11-23 00:00:00,2012-11-24 00:00:00,6.41
2012-11-24 00:00:00,2012-11-25 00:00:00,6.34
2012-11-25 00:00:00,2012-11-26 00:00:00,6.76
2012-11-26 00:00:00,2012-11-27 00:00:00,7.01
2012-11-27 00:00:00,2012-11-28 00:00:00,8.03
2012-11-28 00:00:00,2012-11-29 00:00:00,8.20
2012-11-29 00:00:00,2012-11-30 00:00:00,7.17
2012-11-30 00:00:00,2012-12-01 00:00:00,7.24
2012-12-01 00:00:00,2012-12-02 00:00:00,7.89
2012-12-02 00:00:00,2012-12-03 00:00:00,7.58
2012-12-03 00:00:00,2012-12-04 00:00:00,7.34
2012-12-04 00:00:00,2012-12-05 00:00:00,7.63
2012-12-05 00:00:00,2012-12-06 00:00:00,8.42
2012-12-06 00:00:00,2012-12-07 00:00:00,7.95
2012-12-07 00:00:00,2012-12-08 00:00:00,7.56
2012-12-08 00:00:00,2012-12-09 00:00:00,7.27
2012-12-09 00:00:00,2012-12-10 00:00:00,7.11
2012-12-10 00:00:00,2012-12-11 00:00:00,7.38
2012-12-11 00:00:00,2012-12-12 00:00:00,7.86
2012-12-12 00:00:00,2012-12-13 00:00:00,8.50
2012-12-13 00:00:00,2012-12-14 00:00:00,8.10
